workload,rate,seed,cond,cycle,timestamp,current_peak_kvpr,best_peak_kvpr,delta_r,residency_colocated
bursty,8,3,bursty_r8_s3,48,1787649921.7225826,0.058998977337431105,0.04669340493067471,0.012305572406756393,False
bursty,8,3,bursty_r8_s3,49,1787649926.7718506,0.06948547839613005,0.05416821807679847,0.015317260319331581,False
bursty,8,3,bursty_r8_s3,50,1787649931.8306823,0.07971590452041438,0.05235749019299019,0.02735841432742419,False
bursty,8,3,bursty_r8_s3,51,1787649937.3298163,0.0562653457005636,0.0562653457005636,0.0,False
bursty,8,3,bursty_r8_s3,52,1787649942.3695438,0.0698394142317695,0.0698394142317695,0.0,False
bursty,8,3,bursty_r8_s3,53,1787649947.406539,0.08134817277538647,0.07984803595611044,0.001500136819276035,False
bursty,8,3,bursty_r8_s3,54,1787649952.4475386,0.10046291450535377,0.07843289813030126,0.022030016375052516,False
bursty,8,3,bursty_r8_s3,55,1787649957.4844933,0.10477057950592535,0.0803925876572325,0.02437799184869284,False
bursty,8,3,bursty_r8_s3,56,1787649962.5248246,0.10543539508837464,0.07817632862712107,0.027259066461253575,False
bursty,8,3,bursty_r8_s3,57,1787649967.5662582,0.08172496391972789,0.08172496391972789,0.0,False
bursty,8,3,bursty_r8_s3,58,1787649972.6191418,0.08506369601029118,0.08506369601029118,0.0,False
bursty,8,3,bursty_r8_s3,59,1787649977.665766,0.08760247813469386,0.07936679377980911,0.008235684354884754,False
bursty,8,3,bursty_r8_s3,60,1787649982.7101867,0.09250322124733126,0.07295793908544981,0.01954528216188145,False
bursty,8,3,bursty_r8_s3,61,1787649987.756762,0.09621545295434486,0.07800773396434549,0.018207718989999372,False
bursty,8,3,bursty_r8_s3,62,1787649992.8262172,0.0988295945976315,0.07407011827181018,0.02475947632582133,False
bursty,8,3,bursty_r8_s3,63,1787649997.8667252,0.07283288352669015,0.07163312225492435,0.001199761271765798,False
bursty,8,3,bursty_r8_s3,64,1787650002.9133077,0.07604675536283645,0.0664124137845356,0.009634341578300842,False
bursty,8,3,bursty_r8_s3,65,1787650007.987623,0.07896449991401859,0.07053411180597777,0.008430388108040823,False
bursty,8,3,bursty_r8_s3,66,1787650013.0483367,0.07844061656639302,0.07076948049474385,0.007671136071649168,False
bursty,8,3,bursty_r8_s3,67,1787650018.145203,0.07308883157270113,0.06495469703877763,0.008134134533923504,False
bursty,8,3,bursty_r8_s3,68,1787650023.2183464,0.06782784917386853,0.059602805337384705,0.008225043836483821,False
bursty,8,3,bursty_r8_s3,69,1787650028.338983,0.07346114199694694,0.06264685879138374,0.0108142832055632,False
bursty,8,3,bursty_r8_s3,70,1787650033.3909323,0.08766153073749776,0.07453646979329054,0.01312506094420722,False
bursty,8,3,bursty_r8_s3,71,1787650038.4450536,0.104073611943985,0.07345737362345275,0.030616238320532244,False
bursty,8,3,bursty_r8_s3,72,1787650043.4934268,0.12217572062289364,0.07072526228230598,0.05145045834058766,False
bursty,8,3,bursty_r8_s3,73,1787650048.5476036,0.13653630246851756,0.0786531470248255,0.05788315544369206,False
bursty,8,3,bursty_r8_s3,74,1787650053.6023202,0.15639767572968902,0.08266896400801921,0.07372871172166981,False
bursty,8,3,bursty_r8_s3,75,1787650058.6535828,0.10095973289605935,0.08278750628634061,0.018172226609718733,False
bursty,8,3,bursty_r8_s3,76,1787650063.745824,0.11166925227402051,0.09105244920547187,0.020616803068548642,False
bursty,8,3,bursty_r8_s3,77,1787650068.8079765,0.11973113329188599,0.09676911764070402,0.022962015651181972,False
bursty,8,3,bursty_r8_s3,78,1787650073.88389,0.1254797759765709,0.10188468408367968,0.023595091892891218,False
bursty,8,3,bursty_r8_s3,79,1787650079.1541157,0.13177461494059603,0.10794861875519898,0.023825996185397047,False
bursty,8,3,bursty_r8_s3,80,1787650084.2137957,0.13594114593016118,0.11214971661069181,0.02379142931946937,False
bursty,8,3,bursty_r8_s3,81,1787650089.2718034,0.11021080225505495,0.11021080225505495,0.0,False
bursty,8,3,bursty_r8_s3,82,1787650094.3359933,0.11116991917416508,0.11116991917416508,0.0,False
bursty,8,3,bursty_r8_s3,83,1787650099.403848,0.10657856033639052,0.10657856033639052,0.0,False
bursty,8,3,bursty_r8_s3,84,1787650104.4858274,0.10274291948488035,0.10274291948488035,0.0,False
bursty,8,3,bursty_r8_s3,85,1787650109.565549,0.09496084324120409,0.09496084324120409,0.0,False
bursty,8,3,bursty_r8_s3,86,1787650114.6542404,0.0866239674693185,0.0866239674693185,0.0,False
bursty,8,4,bursty_r8_s4,1,1787650881.0998635,0.0002901711817329192,0.00026210350289474697,2.8067678838172253e-05,False
bursty,8,4,bursty_r8_s4,2,1787650886.1051705,0.007682600383731287,0.006913911143612711,0.0007686892401185755,False
bursty,8,4,bursty_r8_s4,3,1787650891.1099763,0.021497448186950863,0.021497448186950863,0.0,False
bursty,8,4,bursty_r8_s4,4,1787650896.1256776,0.03767262429777085,0.03767262429777085,0.0,False
bursty,8,4,bursty_r8_s4,5,1787650901.1394007,0.05701536671644503,0.05701536671644503,0.0,False
bursty,8,4,bursty_r8_s4,6,1787650906.1506093,0.0686033181141418,0.0686033181141418,0.0,False
bursty,8,4,bursty_r8_s4,7,1787650911.1623971,0.08331832139810968,0.08331832139810968,0.0,False
bursty,8,4,bursty_r8_s4,8,1787650916.2009275,0.09781504290048697,0.09781504290048697,0.0,False
bursty,8,4,bursty_r8_s4,9,1787650921.2131968,0.11183468641810002,0.11183468641810002,0.0,False
bursty,8,4,bursty_r8_s4,10,1787650926.2264931,0.1255235999636061,0.1255235999636061,0.0,False
bursty,8,4,bursty_r8_s4,11,1787650931.2398694,0.12901032069454346,0.12901032069454346,0.0,False
bursty,8,4,bursty_r8_s4,12,1787650936.2542922,0.12931541909381214,0.12931541909381214,0.0,False
bursty,8,4,bursty_r8_s4,13,1787650941.2685378,0.1289739403976117,0.1289739403976117,0.0,False
bursty,8,4,bursty_r8_s4,14,1787650946.2818873,0.12188060932084822,0.12188060932084822,0.0,False
bursty,8,4,bursty_r8_s4,15,1787650951.293953,0.10781797090686128,0.10781797090686128,0.0,False
bursty,8,4,bursty_r8_s4,16,1787650956.3096645,0.10421495466098536,0.10027629953621729,0.00393865512476807,False
bursty,8,4,bursty_r8_s4,17,1787650961.324291,0.11110212295443139,0.09630811697627421,0.01479400597815718,False
bursty,8,4,bursty_r8_s4,18,1787650966.3523877,0.1332938211794788,0.10608333377803755,0.027210487401441247,False
bursty,8,4,bursty_r8_s4,19,1787650971.3710868,0.1506304903212983,0.11967068795932796,0.030959802361970337,False
bursty,8,4,bursty_r8_s4,20,1787650976.389669,0.16332887374422148,0.1297447710725845,0.03358410267163697,False
bursty,8,4,bursty_r8_s4,21,1787650981.4042652,0.17926314776696373,0.14246795541967783,0.0367951923472859,False
bursty,8,4,bursty_r8_s4,22,1787650986.4237988,0.19828113908399378,0.1575618709225811,0.04071926816141269,False
bursty,8,4,bursty_r8_s4,23,1787650991.4423335,0.16484303899171254,0.16484303899171254,0.0,True
bursty,8,4,bursty_r8_s4,24,1787650996.4759448,0.17950715686945884,0.17950715686945884,0.0,True
bursty,8,4,bursty_r8_s4,25,1787651001.5023954,0.17986276650769364,0.17986276650769364,0.0,True
bursty,8,4,bursty_r8_s4,26,1787651006.562787,0.1827757065335781,0.1827757065335781,0.0,True
bursty,8,4,bursty_r8_s4,27,1787651011.589875,0.18149474708402272,0.18149474708402272,0.0,True
bursty,8,4,bursty_r8_s4,28,1787651016.6362429,0.1799292999238795,0.1799292999238795,0.0,True
bursty,8,4,bursty_r8_s4,29,1787651021.6646495,0.16618823760172327,0.16618823760172327,0.0,True
bursty,8,4,bursty_r8_s4,30,1787651026.6933913,0.1478028369290297,0.1478028369290297,0.0,True
bursty,8,4,bursty_r8_s4,31,1787651031.7259333,0.1350681881206735,0.1350681881206735,0.0,True
bursty,8,4,bursty_r8_s4,32,1787651036.7558663,0.12308758469575705,0.12308758469575705,0.0,True
bursty,8,4,bursty_r8_s4,33,1787651041.7960055,0.11075901915170763,0.11075901915170763,0.0,True
bursty,8,4,bursty_r8_s4,34,1787651046.8428717,0.09356357245125782,0.09356357245125782,0.0,True
bursty,8,4,bursty_r8_s4,35,1787651051.8762307,0.0781607042282754,0.0781607042282754,0.0,True
bursty,8,4,bursty_r8_s4,36,1787651056.9100509,0.07889278938700528,0.06673806233650069,0.01215472705050459,True
bursty,8,4,bursty_r8_s4,37,1787651061.9571033,0.07730536068812263,0.060591421698108244,0.016713938990014388,True
bursty,8,4,bursty_r8_s4,38,1787651067.0026603,0.0891091072077571,0.059861333034894125,0.02924777417286297,True
bursty,8,4,bursty_r8_s4,39,1787651072.032729,0.09784738067926266,0.06569416772493367,0.03215321295432899,True
bursty,8,4,bursty_r8_s4,40,1787651077.0676827,0.10478937174382603,0.07076755547080074,0.03402181627302529,True
bursty,8,4,bursty_r8_s4,41,1787651082.100434,0.1085573548549232,0.07369358186863564,0.03486377298628755,True
bursty,8,4,bursty_r8_s4,42,1787651087.1341407,0.11289384360575219,0.07719743859839007,0.035696405007362125,True
bursty,8,4,bursty_r8_s4,43,1787651092.1632786,0.07709109119385309,0.07709109119385309,0.0,False
bursty,8,4,bursty_r8_s4,44,1787651097.1926236,0.08185416889218282,0.08185416889218282,0.0,False
bursty,8,4,bursty_r8_s4,45,1787651102.227277,0.08269208142419011,0.08269208142419011,0.0,False
bursty,8,4,bursty_r8_s4,46,1787651107.2609353,0.07747788040572534,0.07747788040572534,0.0,False
bursty,8,4,bursty_r8_s4,47,1787651112.2977552,0.07182157853352829,0.07182157853352829,0.0,False
bursty,8,4,bursty_r8_s4,48,1787651117.3305285,0.06564981923293346,0.06564981923293346,0.0,False
bursty,8,4,bursty_r8_s4,49,1787651122.368239,0.05914265955084699,0.05914265955084699,0.0,False
bursty,8,4,bursty_r8_s4,50,1787651127.4043689,0.06144801237456972,0.06144801237456972,0.0,False
bursty,8,4,bursty_r8_s4,51,1787651132.4407542,0.07131410939940729,0.06611727357229674,0.005196835827110544,False
bursty,8,4,bursty_r8_s4,52,1787651137.4835837,0.05959956758123728,0.05959956758123728,0.0,True
bursty,8,4,bursty_r8_s4,53,1787651142.5230541,0.06544993958911376,0.05983179451076625,0.005618145078347507,True
bursty,8,4,bursty_r8_s4,54,1787651147.5638485,0.07264663524313152,0.06621752504901743,0.006429110194114088,True
bursty,8,4,bursty_r8_s4,55,1787651152.636863,0.08309349092517417,0.06292224958251762,0.02017124134265655,True
bursty,8,4,bursty_r8_s4,56,1787651157.6746793,0.0923346669436348,0.06307521792085205,0.029259449022782755,True
bursty,8,4,bursty_r8_s4,57,1787651162.715596,0.09785707540155696,0.06634835668840054,0.031508718713156414,True
bursty,8,4,bursty_r8_s4,58,1787651168.1390982,0.0667567237436364,0.0667567237436364,0.0,True
bursty,8,4,bursty_r8_s4,59,1787651173.1803267,0.06641258538405435,0.06641258538405435,0.0,True
bursty,8,4,bursty_r8_s4,60,1787651178.2233055,0.0697308439223355,0.0697308439223355,0.0,True
bursty,8,4,bursty_r8_s4,61,1787651183.2658656,0.06811186412847951,0.06811186412847951,0.0,True
bursty,8,4,bursty_r8_s4,62,1787651188.314486,0.0656355974433091,0.0656355974433091,0.0,True
bursty,8,4,bursty_r8_s4,63,1787651193.3592613,0.0634231701671516,0.0634231701671516,0.0,True
bursty,8,4,bursty_r8_s4,64,1787651198.4031157,0.06214603447714711,0.06214603447714711,0.0,True
bursty,8,4,bursty_r8_s4,65,1787651203.4562862,0.06855943823233492,0.06855943823233492,0.0,True
bursty,8,4,bursty_r8_s4,66,1787651208.5016148,0.07809061007419747,0.07809061007419747,0.0,True
bursty,8,4,bursty_r8_s4,67,1787651213.5491467,0.08595842657402711,0.07437737147890684,0.011581055095120266,True
bursty,8,4,bursty_r8_s4,68,1787651218.6110506,0.07028813791009209,0.07028813791009209,0.0,True
bursty,8,4,bursty_r8_s4,69,1787651223.6605809,0.08091273075457325,0.08091273075457325,0.0,True
bursty,8,4,bursty_r8_s4,70,1787651228.708703,0.08905483147585794,0.08905483147585794,0.0,True
bursty,8,4,bursty_r8_s4,71,1787651233.7554917,0.10119572382688587,0.09877762120469884,0.0024181026221870294,True
bursty,8,4,bursty_r8_s4,72,1787651238.8168523,0.11168494076521686,0.09163365769109177,0.020051283074125084,True
bursty,8,4,bursty_r8_s4,73,1787651243.872721,0.12131509567066641,0.08889749827124602,0.03241759739942039,True
bursty,8,4,bursty_r8_s4,74,1787651248.9217849,0.10169179075214878,0.09158662981377631,0.010105160938372465,False
bursty,8,4,bursty_r8_s4,75,1787651253.970033,0.10003675747724215,0.09013608943294069,0.009900668044301467,False
bursty,8,4,bursty_r8_s4,76,1787651259.020253,0.1017851819766469,0.09171147183256459,0.010073710144082315,False
bursty,8,4,bursty_r8_s4,77,1787651264.0830815,0.10863263071211063,0.09749176642788686,0.01114086428422377,False
bursty,8,4,bursty_r8_s4,78,1787651269.1531472,0.10759164184946551,0.0939788813075459,0.013612760541919608,False
bursty,8,4,bursty_r8_s4,79,1787651274.207506,0.10833743244955105,0.09312327994535648,0.01521415250419457,False
bursty,8,4,bursty_r8_s4,80,1787651279.478463,0.08800188986639781,0.08800188986639781,0.0,False
bursty,8,4,bursty_r8_s4,81,1787651284.535813,0.0830997074094435,0.0830997074094435,0.0,False
bursty,8,4,bursty_r8_s4,82,1787651289.5932803,0.08055317060441368,0.08055317060441368,0.0,False
bursty,8,4,bursty_r8_s4,83,1787651294.6923146,0.07956067863408939,0.07918673174920542,0.00037394688488397165,False
bursty,8,4,bursty_r8_s4,84,1787651299.7902718,0.08020321969932553,0.07024547372492168,0.009957745974403853,False
bursty,8,4,bursty_r8_s4,85,1787651304.8459737,0.0777212975652978,0.06273903150484426,0.014982266060453539,False
bursty,8,4,bursty_r8_s4,86,1787651309.9013622,0.07401738010142578,0.05867998941878744,0.015337390682638341,False
bursty,10,3,bursty_r10_s3,1,1787652083.0129719,0.0002918236535162071,0.00023248458069542987,5.9339072820777236e-05,False
bursty,10,3,bursty_r10_s3,2,1787652088.0502355,0.007295115348949017,0.004990914311086052,0.002304201037862965,False
bursty,10,3,bursty_r10_s3,3,1787652094.0295846,0.012608720929152873,0.012608720929152873,0.0,True
bursty,10,3,bursty_r10_s3,4,1787652099.0570083,0.018756305349131957,0.018756305349131957,0.0,True
bursty,10,3,bursty_r10_s3,5,1787652104.0728729,0.02553889004053909,0.02553889004053909,0.0,True
bursty,10,3,bursty_r10_s3,6,1787652109.108673,0.03256989015257263,0.03256989015257263,0.0,True
bursty,10,3,bursty_r10_s3,7,1787652114.1357844,0.039260012339527195,0.039260012339527195,0.0,True
bursty,10,3,bursty_r10_s3,8,1787652119.145664,0.04599091974688049,0.04599091974688049,0.0,True
bursty,10,3,bursty_r10_s3,9,1787652124.157435,0.05587863683671853,0.05587863683671852,6.938893903907228e-18,True
bursty,10,3,bursty_r10_s3,10,1787652129.170962,0.06808985604384049,0.06808985604384049,0.0,True
bursty,10,3,bursty_r10_s3,11,1787652134.1850762,0.08086382102188264,0.07475864031362886,0.006105180708253777,True
bursty,10,3,bursty_r10_s3,12,1787652139.2005296,0.09653573266438517,0.07940081806355379,0.017134914600831386,True
bursty,10,3,bursty_r10_s3,13,1787652144.2499976,0.08815148319913382,0.08815148319913382,0.0,True
bursty,10,3,bursty_r10_s3,14,1787652149.287701,0.10315120137928169,0.10315120137928169,0.0,True
bursty,10,3,bursty_r10_s3,15,1787652154.3182805,0.11483048050295235,0.11483048050295235,0.0,True
bursty,10,3,bursty_r10_s3,16,1787652159.3827739,0.12912924934190484,0.12912924934190484,0.0,True
bursty,10,3,bursty_r10_s3,17,1787652164.41512,0.13934425406726092,0.1264489735565592,0.012895280510701712,True
bursty,10,3,bursty_r10_s3,18,1787652169.433571,0.14625594371459535,0.12450382236382895,0.0217521213507664,True
bursty,10,3,bursty_r10_s3,19,1787652176.7493455,0.13325054645862577,0.11764663861402892,0.015603907844596851,False
bursty,10,3,bursty_r10_s3,20,1787652181.7739031,0.12717345455206522,0.1130310451210854,0.014142409430979816,False
bursty,10,3,bursty_r10_s3,21,1787652186.796591,0.12375652058480102,0.11150021385634673,0.012256306728454291,False
bursty,10,3,bursty_r10_s3,22,1787652191.8213384,0.12034054085995782,0.10842231467464217,0.011918226185315656,False
bursty,10,3,bursty_r10_s3,23,1787652196.8462815,0.12564608904677846,0.11321085773692827,0.012435231309850192,False
bursty,10,3,bursty_r10_s3,24,1787652201.8694308,0.12589319227078757,0.11343350508036616,0.012459687190421412,False
bursty,10,3,bursty_r10_s3,25,1787652206.9178896,0.11242415622249267,0.11242415622249267,0.0,False
bursty,10,3,bursty_r10_s3,26,1787652211.9444835,0.11182476688589121,0.11182476688589121,0.0,False
bursty,10,3,bursty_r10_s3,27,1787652216.9707022,0.10940083277049993,0.10940083277049993,0.0,False
bursty,10,3,bursty_r10_s3,28,1787652221.9988308,0.10959274650346336,0.10959274650346336,0.0,False
bursty,10,3,bursty_r10_s3,29,1787652227.0527666,0.11105347377900494,0.10848556737556528,0.0025679064034396654,False
bursty,10,3,bursty_r10_s3,30,1787652232.0811708,0.11633883255744354,0.10919638131138072,0.007142451246062817,False
bursty,10,3,bursty_r10_s3,31,1787652237.1317372,0.11557902468820566,0.11557902468820566,0.0,False
bursty,10,3,bursty_r10_s3,32,1787652242.1811614,0.11360910910565394,0.11360910910565397,0.0,False
bursty,10,3,bursty_r10_s3,33,1787652247.2127972,0.11241093640334426,0.11241093640334426,0.0,False
bursty,10,3,bursty_r10_s3,34,1787652252.2824862,0.11076150707723978,0.10723243714936462,0.0035290699278751614,False
bursty,10,3,bursty_r10_s3,35,1787652257.3153205,0.10621607234659178,0.10239988384771612,0.003816188498875661,False
bursty,10,3,bursty_r10_s3,36,1787652262.3565884,0.10630620553209714,0.09162476247387585,0.014681443058221291,False
bursty,10,3,bursty_r10_s3,37,1787652267.3936312,0.086138090212111,0.086138090212111,0.0,False
bursty,10,3,bursty_r10_s3,38,1787652272.4599938,0.08398155318942532,0.08398155318942532,0.0,False
bursty,10,3,bursty_r10_s3,39,1787652277.494769,0.08138195365439015,0.08138195365439015,0.0,False
bursty,10,3,bursty_r10_s3,40,1787652282.5282342,0.07638999131961807,0.07539753005988434,0.0009924612597337346,False
bursty,10,3,bursty_r10_s3,41,1787652287.5668108,0.0742587583998507,0.07402181815270406,0.00023694024714664141,False
bursty,10,3,bursty_r10_s3,42,1787652292.605977,0.06988590888623467,0.06988590888623467,0.0,False
bursty,10,3,bursty_r10_s3,43,1787652297.6463728,0.06309126220962881,0.06309126220962881,0.0,False
bursty,10,3,bursty_r10_s3,44,1787652302.6852057,0.06114386031788994,0.053415213370679046,0.007728646947210892,False
bursty,10,3,bursty_r10_s3,45,1787652307.7216773,0.05323451318167022,0.05323451318167022,0.0,False
bursty,10,3,bursty_r10_s3,46,1787652312.7629821,0.052845762564058235,0.052845762564058235,0.0,False
bursty,10,3,bursty_r10_s3,47,1787652317.80158,0.06917103486846464,0.06368160012028526,0.005489434748179381,False
bursty,10,3,bursty_r10_s3,48,1787652322.8548799,0.08306078965846868,0.061100142152280115,0.021960647506188563,False
bursty,10,3,bursty_r10_s3,49,1787652327.9013515,0.10220356533956351,0.06955155545999292,0.03265200987957059,False
bursty,10,3,bursty_r10_s3,50,1787652332.9523735,0.12213579575191494,0.07918201710573551,0.04295377864617943,False
bursty,10,3,bursty_r10_s3,51,1787652340.1035469,0.1003450777741257,0.09086148169245699,0.00948359608166871,False
bursty,10,3,bursty_r10_s3,52,1787652345.1823528,0.11759930272473428,0.1018320134261155,0.015767289298618772,False
bursty,10,3,bursty_r10_s3,53,1787652350.2436135,0.13590449510769972,0.11121552473788207,0.024688970369817653,False
bursty,10,3,bursty_r10_s3,54,1787652355.3359003,0.1456769892612379,0.11550027502017304,0.030176714241064856,False
bursty,10,3,bursty_r10_s3,55,1787652360.385635,0.15097451184100916,0.11573897678032835,0.035235535060680806,False
bursty,10,3,bursty_r10_s3,56,1787652365.454372,0.15101829306838888,0.114282743984902,0.036735549083486876,False
bursty,10,3,bursty_r10_s3,57,1787652370.5249088,0.11477139780121429,0.11477139780121429,0.0,False
bursty,10,3,bursty_r10_s3,58,1787652375.6052744,0.11815575584590193,0.10273450403877459,0.015421251807127348,False
bursty,10,3,bursty_r10_s3,59,1787652380.6580904,0.12201774576482423,0.09660632234668982,0.025411423418134405,False
bursty,10,3,bursty_r10_s3,60,1787652385.7110198,0.12603231023475778,0.10192357173351957,0.02410873850123821,False
bursty,10,3,bursty_r10_s3,61,1787652390.7637322,0.127706666948419,0.0969341077101388,0.030772559238280206,False
bursty,10,3,bursty_r10_s3,62,1787652395.8185444,0.13083029402669333,0.08447784754412088,0.046352446482572446,False
bursty,10,3,bursty_r10_s3,63,1787652400.8742044,0.10456850329813155,0.08957230047797084,0.014996202820160717,False
bursty,10,3,bursty_r10_s3,64,1787652405.931302,0.10598758214935662,0.09271564931644195,0.013271932832914668,False
bursty,10,3,bursty_r10_s3,65,1787652411.0736902,0.10570455186973822,0.09381992074790284,0.011884631121835382,False
bursty,10,3,bursty_r10_s3,66,1787652416.1329756,0.09907202962893698,0.0872625490788796,0.011809480550057372,False
bursty,10,3,bursty_r10_s3,67,1787652421.245536,0.0909521385035256,0.07879241453248394,0.012159723971041661,False
bursty,10,3,bursty_r10_s3,68,1787652426.3005557,0.08361933695343919,0.08296143286740076,0.0006579040860384272,False
bursty,10,3,bursty_r10_s3,69,1787652431.6626534,0.10483048998257322,0.08662201730026045,0.018208472682312765,False
bursty,10,3,bursty_r10_s3,70,1787652436.7530239,0.12344494102489857,0.09376167887149808,0.02968326215340049,False
bursty,10,3,bursty_r10_s3,71,1787652441.8443892,0.13923955929165216,0.09006578419037131,0.04917377510128085,False
bursty,10,3,bursty_r10_s3,72,1787652446.912427,0.1573256028893338,0.08638652008259336,0.07093908280674045,False
bursty,10,3,bursty_r10_s3,73,1787652452.0060856,0.18303388119263989,0.098356613229812,0.08467726796282789,False
bursty,10,3,bursty_r10_s3,74,1787652457.06865,0.19914587243087442,0.10582618717756577,0.09331968525330865,False
bursty,10,3,bursty_r10_s3,75,1787652462.1292763,0.14048932594730343,0.11468062845201049,0.025808697495292937,False
bursty,10,3,bursty_r10_s3,76,1787652467.2279654,0.14227647988646003,0.11627888080352418,0.02599759908293585,False
bursty,10,3,bursty_r10_s3,77,1787652472.29326,0.15324594335128167,0.12601557206888583,0.027230371282395832,False
bursty,10,3,bursty_r10_s3,78,1787652477.3580444,0.16073418418998364,0.13229448154566617,0.02843970264431747,False
bursty,10,3,bursty_r10_s3,79,1787652482.428549,0.16131410545908365,0.13299976318032472,0.028314342278758925,False
bursty,10,3,bursty_r10_s3,80,1787652487.49922,0.1631372665409954,0.1360085792954528,0.0271286872455426,False
bursty,10,3,bursty_r10_s3,81,1787652492.5654607,0.1358374141437609,0.1358374141437609,0.0,False
bursty,10,3,bursty_r10_s3,82,1787652497.668597,0.13987728075304712,0.13987728075304712,0.0,False
bursty,10,3,bursty_r10_s3,83,1787652502.7385886,0.13903474614910472,0.13903474614910472,0.0,False
bursty,10,3,bursty_r10_s3,84,1787652507.81262,0.13181325720814976,0.13181325720814976,0.0,False
bursty,10,3,bursty_r10_s3,85,1787652512.8846972,0.12190706771861673,0.12190706771861673,0.0,False
bursty,10,4,bursty_r10_s4,1,1787653284.339626,1.63717876461702e-05,1.488284874481213e-05,1.4889389013580686e-06,False
bursty,10,4,bursty_r10_s4,2,1787653289.3469183,0.0109848295760964,0.009952492741380398,0.0010323368347160012,False
bursty,10,4,bursty_r10_s4,3,1787653294.3520446,0.02131223940257098,0.02131223940257098,0.0,False
bursty,10,4,bursty_r10_s4,4,1787653299.3622453,0.03943128092444948,0.03943128092444948,0.0,False
bursty,10,4,bursty_r10_s4,5,1787653304.3806145,0.060373929583190974,0.060373929583190974,0.0,False
bursty,10,4,bursty_r10_s4,6,1787653309.4032495,0.07734781857664921,0.07734781857664921,0.0,False
bursty,10,4,bursty_r10_s4,7,1787653314.4622974,0.09397692157418598,0.09397692157418598,0.0,False
bursty,10,4,bursty_r10_s4,8,1787653319.5169888,0.11270864036939257,0.11270864036939257,0.0,False
bursty,10,4,bursty_r10_s4,9,1787653324.5416718,0.12988179417104526,0.12988179417104526,0.0,False
bursty,10,4,bursty_r10_s4,10,1787653329.5963163,0.14467699947324908,0.14467699947324908,0.0,False
bursty,10,4,bursty_r10_s4,11,1787653334.609966,0.1515743730415392,0.1515743730415392,0.0,False
bursty,10,4,bursty_r10_s4,12,1787653339.6404757,0.15263353577721164,0.15263353577721164,0.0,False
bursty,10,4,bursty_r10_s4,13,1787653344.6563153,0.1501034514905936,0.1501034514905936,0.0,False
bursty,10,4,bursty_r10_s4,14,1787653349.6703959,0.14057098686954142,0.14057098686954142,0.0,False
bursty,10,4,bursty_r10_s4,15,1787653354.9629624,0.1300909808784029,0.1300909808784029,0.0,False
bursty,10,4,bursty_r10_s4,16,1787653359.9809766,0.11594773558699376,0.11594773558699376,0.0,False
bursty,10,4,bursty_r10_s4,17,1787653364.9997249,0.13873507427084364,0.11976473118392197,0.018970343086921665,False
bursty,10,4,bursty_r10_s4,18,1787653370.285242,0.12354289405852811,0.11365360513174773,0.009889288926780385,True
bursty,10,4,bursty_r10_s4,19,1787653375.308059,0.1530290407346554,0.1408022979432206,0.012226742791434791,True
bursty,10,4,bursty_r10_s4,20,1787653380.3286378,0.18058519075051113,0.16616300078868726,0.014422189961823872,True
bursty,10,4,bursty_r10_s4,21,1787653385.3575058,0.19629773042392692,0.180623694658325,0.015674035765601918,True
bursty,10,4,bursty_r10_s4,22,1787653390.3760507,0.21232627175389507,0.19539411305158666,0.01693215870230841,True
bursty,10,4,bursty_r10_s4,23,1787653395.3985405,0.21983927870740064,0.202324294861659,0.017514983845741627,True
bursty,10,4,bursty_r10_s4,24,1787653400.4201908,0.2107006225338861,0.2107006225338861,0.0,True
bursty,10,4,bursty_r10_s4,25,1787653405.4584758,0.21338107797907518,0.21338107797907518,0.0,True
bursty,10,4,bursty_r10_s4,26,1787653410.4839795,0.21740137877090374,0.21740137877090374,0.0,True
bursty,10,4,bursty_r10_s4,27,1787653415.5110326,0.22018354622014702,0.22018354622014702,0.0,True
bursty,10,4,bursty_r10_s4,28,1787653420.5511944,0.2141680076946528,0.2141680076946528,0.0,True
bursty,10,4,bursty_r10_s4,29,1787653425.5789952,0.2010593952022174,0.2010593952022174,0.0,True
bursty,10,4,bursty_r10_s4,30,1787653430.6062267,0.18386853701322867,0.18386853701322867,0.0,True
bursty,10,4,bursty_r10_s4,31,1787653435.6364644,0.15691638544267267,0.15691638544267267,0.0,True
bursty,10,4,bursty_r10_s4,32,1787653440.667753,0.1312061909742527,0.1312061909742527,0.0,True
bursty,10,4,bursty_r10_s4,33,1787653445.7291408,0.11614593160703197,0.11614593160703197,0.0,True
bursty,10,4,bursty_r10_s4,34,1787653450.762081,0.0976205813347751,0.0976205813347751,0.0,True
bursty,10,4,bursty_r10_s4,35,1787653455.802411,0.09125556951751328,0.08835486596853828,0.002900703548974995,True
bursty,10,4,bursty_r10_s4,36,1787653460.835745,0.10258468391461188,0.08814998895061421,0.014434694963997671,True
bursty,10,4,bursty_r10_s4,37,1787653465.8726847,0.09654811657735522,0.07010189665621668,0.026446219921138547,True
bursty,10,4,bursty_r10_s4,38,1787653470.9415095,0.10863295054169574,0.07084991667160447,0.03778303387009127,True
bursty,10,4,bursty_r10_s4,39,1787653475.9767566,0.11640484428351919,0.07563772989977496,0.040767114383744224,True
bursty,10,4,bursty_r10_s4,40,1787653481.029172,0.11683709431995198,0.07678632926701784,0.040050765052934145,True
bursty,10,4,bursty_r10_s4,41,1787653486.1009328,0.11532152821958126,0.07570912470757374,0.039612403512007524,True
